20041213,BAXH5
20050314,BAXM5
20050613,BAXU5
20050919,BAXZ5
20051219,BAXH6
20060313,BAXM6
20060619,BAXU6
20060918,BAXZ6
20061218,BAXH7
20070319,BAXM7
20070618,BAXU7
20070917,BAXZ7
20071217,BAXH8
20080317,BAXM8
20080616,BAXU8
20080915,BAXZ8
20081215,BAXH9
20090316,BAXM9
20090615,BAXU9
20090914,BAXZ9
20091214,BAXH0
20100315,BAXM0
20100614,BAXU0
20100913,BAXZ0
20101213,BAXH1
20110314,BAXM1
20110613,BAXU1
20110919,BAXZ1
20111219,BAXH2
20120319,BAXM2
20120618,BAXU2
20120917,BAXZ2
20121217,BAXH3
20130318,BAXM3
20130617,BAXU3
20130916,BAXZ3
20131216,BAXH4
20140317,BAXM4
20140616,BAXU4
20140915,BAXZ4
20141215,BAXH5
20150316,BAXM5
20150615,BAXU5
20150914,BAXZ5
20151214,BAXH6
20160314,BAXM6
20160613,BAXU6
20160919,BAXZ6
20161219,BAXH7
20170313,BAXM7
20170619,BAXU7
20170918,BAXZ7
20171218,BAXH8
20180319,BAXM8
20180618,BAXU8
20180917,BAXZ8
20181217,BAXH9
20190318,BAXM9
20190617,BAXU9
20190916,BAXZ9
20191216,BAXH0
20200316,BAXM0
20200615,BAXU0
20200914,BAXZ0
20201214,BAXH1
20210315,BAXM1
20210614,BAXU1
20210913,BAXZ1
20211213,BAXH2
20220314,BAXM2
20220613,BAXU2
20220919,BAXZ2
20221219,BAXH3
20230313,BAXM3
20230619,BAXU3
20230918,BAXZ3
20231218,BAXH4
20240318,BAXM4
20240617,BAXU4
20240916,BAXZ4
20241216,BAXH5
20250317,BAXM5
